,id,homeTacklesTotalHT,homeShotsTotalHT,awayDispossessedFT,awayPassSuccessFT,awayRatingsFT,awayDribbleSuccessFT,awayDribblesAttemptedHT,awayTeamLineUp,awayShotsBlockedHT,awayShotsTotalHT,homeDribbleSuccessHT,homeFoulsCommitedFT,homeAerialsTotalFT,homeRatingsHT,awayShotsOnTargetFT,awayShotsBlockedFT,homeInterceptionsHT,awayPossessionHT,homePassesKeyFT,awayShotsOnTargetHT,awayDribblesWonFT,awayTackleSuccessHT,homeCornersTotalFT,homeAerialsTotalHT,homeShotsBlockedFT,awayCornersTotalHT,homeCornersTotalHT,homeDribbleSuccessFT,homeTeamLineUp,awayPassSuccessHT,awayDribblesWonHT,homeDispossessedHT,awayAerialsTotalFT,homeShotsBlockedHT,awayPassesKeyFT,homeTackleSuccessHT,awayPassesKeyHT,homeFormation,awayInterceptionsHT,awayDispossessedHT,refereeName,homeDribblesWonHT,homePossessionFT,awayAerialsTotalHT,awayGoalHT,awayManagerName,awayInterceptionsFT,homeDribbledPastFT,homeGoalHT,awayDribbleSuccessHT,homeGoalFT,awayTacklesTotalHT,homeDribblesWonFT,awayTackleSuccessFT,awayTeam,homeDispossessedFT,awayOffsidesCaughtFT,awayDribbledPastFT,homeShotsOnTargetHT,awayFormation,awayOffsidesCaughtHT,homeDribbledPastHT,awayFoulsCommitedHT,homeShotsTotalFT,homePassSuccessFT,homeFoulsCommitedHT,awayCornersTotalFT,homeTeam,homeManagerName,awayFoulsCommitedFT,homeShotsOnTargetFT,homeDribblesAttemptedHT,awayRatingsHT,homeOffsidesCaughtHT,homeTacklesTotalFT,awayDribbledPastHT,awayGoalFT,homePassesKeyHT,homeOffsidesCaughtFT,homePossessionHT,venueName,awayDribblesAttemptedFT,homeInterceptionsFT,homePassSuccessHT,date,awayTacklesTotalFT,homeRatingsFT,homeDribblesAttemptedFT,homeTackleSuccessFT,awayPossessionFT,awayShotsTotalFT,division
1333,1333,15,6,16,56.86,6.44,70.83,9,"Heurelho Gomes,Nyom,Sebastian Prödl,Miguel Britos,José Holebas,Almen Abdi,Valon Behrami,Ben Watson,Etienne Capoue,Odion Ighalo,Troy Deeney",2,8,66.67,7,22,6.18,4,3,9,43.06,10,3,9,66.67,9,11,5,3,3,56.52,"David de Gea,Guillermo Varela,Daley Blind,Timothy Fosu-Mensah,Marcos Rojo,Morgan Schneiderlin,Ander Herrera,Anthony Martial,Juan Mata,Memphis Depay,Marcus Rashford",59.92,6,6,22,0,9,57.69,5,4231,8,6,Mike Jones,4,56.52,11,0,Enrique Sánchez Flores,16,9,0,78.57,1,12,17,63.64,Watford,15,0,17,1,442,0,6,8,14,67.73,4,7,Manchester United,Louis van Gaal,17,3,6,6.22,0,30,4,0,5,2,56.94,Old Trafford,14,21,72.49,02-03-16,43,6.43,28,70,43.48,13,EPL
1336,1336,23,5,13,63.94,6.57,45.61,13,"Kasper Schmeichel,Danny Simpson,Robert Huth,Wes Morgan,Christian Fuchs,Riyad Mahrez,N'Golo Kanté,Daniel Drinkwater,Marc Albrighton,Shinji Okazaki,Jamie Vardy",0,6,53.7,10,50,6.38,7,0,9,43.19,8,4,12,72.92,3,17,3,4,1,51.85,"Heurelho Gomes,Nyom,Sebastian Prödl,Nathan Aké,José Holebas,Nordin Amrabat,Mario Suárez,Ben Watson,Etienne Capoue,Odion Ighalo,Troy Deeney",61.3,6,9,50,2,10,76.32,4,442,11,10,Jonathan Moss,6,49.69,17,0,Claudio Ranieri,20,12,0,45,0,21,13,72.22,Leicester City,15,1,13,1,442,0,6,6,11,59.61,2,8,Watford,Enrique Sánchez Flores,11,4,12,6.27,1,39,6,1,4,2,56.8,Vicarage Road,26,23,58.95,05-03-16,39,6.62,24,72.04,50.31,14,EPL
1337,1337,19,7,8,65.65,6.67,48.85,15,"Artur Boruc,Adam Smith,Steve Cook,Simon Francis,Charlie Daniels,Matt Ritchie,Andrew Surman,Dan Gosling,Max Gradel,Joshua King,Benik Afobe",3,5,92.86,14,36,6.16,5,7,12,56.5,12,0,19,60.71,5,19,6,2,3,78.89,"Robert Elliot,Daryl Janmaat,Jamaal Lascelles,Steven Taylor,Paul Dummett,Jack Colback,Jonjo Shelvey,Moussa Sissoko,Ayoze Pérez,Georginio Wijnaldum,Emmanuel Rivière",71.28,8,9,36,3,14,55.95,4,4231,15,4,Paul Tierney,7,49.74,19,1,Eddie Howe,26,19,0,51.39,1,17,15,61.11,AFC Bournemouth,15,1,15,0,442,0,8,2,14,65.03,6,4,Newcastle United,Steve McClaren,8,3,8,6.33,0,45,7,3,6,1,43.5,St. James' Park,37,17,61.7,05-03-16,35,6.31,20,59.52,50.26,16,EPL
1338,1338,8,13,8,63.93,6.18,38.46,6,"Brad Guzan,Alan Hutton,Ciaran Clark,Micah Richards,Joleon Lescott,Aly Cissokho,Jordan Veretout,Idrissa Gueye,Ashley Westwood,Jordan Ayew,Gabriel Agbonlahor",0,1,78.57,10,24,6.29,1,1,9,25.9,20,1,6,66.67,9,18,3,1,7,60.71,"Joe Hart,Bacary Sagna,Nicolás Otamendi,Vincent Kompany,Gaël Clichy,Jesús Navas,Fernandinho,Yaya Touré,David Silva,Sergio Agüero,Wilfried Bony",53.06,2,9,24,2,1,75,1,442,5,2,Lee Mason,6,67.12,18,0,Rémi Garde,21,6,0,30,4,17,9,72.22,Aston Villa,16,0,9,4,532,0,2,5,22,86.06,5,1,Manchester City,Manuel Pellegrini,10,9,8,6.25,1,23,6,0,13,2,74.1,Etihad Stadium,15,22,85.73,05-03-16,32,6.82,16,71.57,32.88,2,EPL
1340,1340,12,8,11,79.36,6.36,50,5,"Adrián,Angelo Ogbonna,Cheikhou Kouyaté,Reece Oxford,Michail Antonio,Pedro Obiang,Mark Noble,Aaron Cresswell,Manuel Lanzini,Dimitri Payet,Emmanuel Emenike",2,9,59.26,12,20,6.31,5,5,5,54.1,8,2,7,65.48,9,8,5,1,5,52.38,"Joel Robles,Phil Jagielka,John Stones,Ramiro Funes Mori,Seamus Coleman,James McCarthy,Ross Barkley,Bryan Oviedo,Aaron Lennon,Romelu Lukaku,Kevin Mirallas",79.14,2,7,20,3,14,80,8,343,4,7,Anthony Taylor,6,41.73,8,0,Slaven Bilic,16,7,1,50,2,18,10,72.67,West Ham United,15,3,10,4,3421,3,2,2,15,67.86,8,6,Everton,Roberto Martinez,13,8,11,6.13,1,26,6,3,4,1,45.9,Goodison Park,15,15,71.9,05-03-16,33,6.57,18,73.81,58.27,17,EPL
1341,1341,14,2,10,55.21,6.34,47.06,6,"John Ruddy,Ivo Pinto,Timm Klose,Russell Martin,Robbie Brady,Jonny Howson,Gary O'Neil,Nathan Redmond,Wes Hoolahan,Steven Naismith,Cameron Jerome",0,2,75,14,39,6.2,3,2,11,44.54,8,2,9,72.73,5,14,2,0,0,80,"Lukasz Fabianski,Angel Rangel,Federico Fernández,Ashley Williams,Neil Taylor,Jack Cork,Leon Britton,André Ayew,Gylfi Sigurdsson,Wayne Routledge,Alberto Paloschi",56.76,2,7,39,0,6,87.5,1,4231,13,8,Craig Pawson,3,54.93,14,0,Alex Neil,23,9,0,30,1,11,8,66.67,Norwich,13,3,8,0,4231,2,2,7,10,61.8,7,0,Swansea City,Francesco Guidolin,15,3,4,6.17,2,29,3,0,2,3,55.46,Liberty Stadium,19,20,59.85,05-03-16,23,6.46,10,69.23,45.07,8,EPL
1342,1342,7,6,7,42.36,6.39,72.73,4,"Vito Mannone,DeAndre Yedlin,Younes Kaboul,Lamine Koné,Patrick van Aanholt,Jan Kirchhoff,Fabio Borini,Yann M'Vila,Jack Rodwell,Wahbi Khazri,Dame N'Doye",1,3,50,9,42,6.2,3,4,9,42.22,11,0,9,64.29,12,21,7,2,5,77.27,"Fraser Forster,Cuco Martina,Virgil van Dijk,Jose Fonte,Ryan Bertrand,Jordy Clasie,Oriol Romeu,Steven Davis,Sadio Mané,Dusan Tadic,Graziano Pellè",48.23,3,2,42,1,8,58.33,3,4231,9,3,Neil Swarbrick,4,60.56,21,0,Sam Allardyce,14,9,0,75,1,9,10,55.26,Sunderland,9,1,10,3,4141,1,3,5,16,70.2,6,2,Southampton,Ronald Koeman,9,5,7,6.16,0,19,4,1,4,1,57.78,St. Mary's Stadium,12,14,67.62,05-03-16,22,6.4,13,50,39.44,11,EPL
1343,1343,14,11,9,68.96,6.41,62.5,9,"Jack Butland,Geoff Cameron,Philipp Wollscheid,Marc Muniesa,Erik Pieters,Giannelli Imbula,Glenn Whelan,Xherdan Shaqiri,Ibrahim Afellay,Marko Arnautovic,Mame Biram Diouf",1,7,64.29,9,27,6.24,5,4,6,45.64,17,1,18,59.09,8,11,5,2,3,45,"Thibaut Courtois,César Azpilicueta,Branislav Ivanovic,Gary Cahill,Baba Rahman,John Obi Mikel,Nemanja Matic,Willian,Oscar,Eden Hazard,Bertrand Traore",68.73,5,7,27,4,14,72.73,6,4231,9,5,Mark Clattenburg,5,52.57,11,0,Mark Hughes,18,18,1,50,1,15,11,64,Stoke City,9,4,11,3,4231,4,5,3,20,74.04,4,4,Chelsea,Guus Hiddink,10,7,8,6.19,2,36,5,1,10,3,54.36,Stamford Bridge,27,17,73.82,05-03-16,32,6.52,23,54.17,47.43,17,EPL
1344,1344,27,10,18,65.43,6.57,47.5,12,"David Ospina,Héctor Bellerín,Gabriel Paulista,Per Mertesacker,Kieran Gibbs,Mohamed Elneny,Francis Coquelin,Aaron Ramsey,Mesut Özil,Alexis Sánchez,Danny Welbeck",1,4,30,10,25,6.26,4,4,8,46.5,19,2,11,75,9,13,8,1,3,36.11,"Hugo Lloris,Kyle Walker,Kevin Wimmer,Toby Alderweireld,Danny Rose,Mousa Dembélé,Eric Dier,Christian Eriksen,Dele Alli,Erik Lamela,Harry Kane",64.43,4,6,25,5,7,83.33,3,4231,14,15,Michael Oliver,7,54.91,13,1,Arsène Wenger,23,11,0,36.36,2,25,9,75,Arsenal,12,1,9,4,4231,1,4,5,26,70.6,4,2,Tottenham Hotspur,Mauricio Pochettino,10,11,19,6.37,1,41,7,2,6,2,53.5,White Hart Lane,23,18,67.16,05-03-16,34,6.54,22,72.4,45.09,10,EPL
1334,1334,4,8,9,72.51,6.41,66.67,2,"Simon Mignolet,Jon Flanagan,Dejan Lovren,Mamadou Sakho,Alberto Moreno,James Milner,Emre Can,Jordan Henderson,Adam Lallana,Roberto Firmino,Divock Origi",3,5,43.75,12,37,6.22,5,8,12,58.21,8,0,8,68.18,6,19,4,4,3,41.67,"Alex McCarthy,Joel Ward,Damien Delaney,Scott Dann,Pape Souaré,Wilfried Zaha,Mile Jedinak,Yohan Cabaye,Joe Ledley,Yannick Bolasie,Emmanuel Adebayor",73.9,1,5,37,0,13,75,3,442,6,2,Andre Marriner,4,44.6,19,0,Jürgen Klopp,12,8,0,50,1,14,9,72,Liverpool,11,2,9,3,4411,2,1,10,14,57.88,6,6,Crystal Palace,Alan Pardew,16,4,9,6.3,1,21,4,2,6,3,41.8,Selhurst Park,12,20,50.44,06-03-16,32,6.47,21,62.35,55.4,19,EPL
1335,1335,15,6,9,58.36,6.33,57.5,9,"David de Gea,Matteo Darmian,Daley Blind,Chris Smalling,Marcos Rojo,Michael Carrick,Jesse Lingard,Ander Herrera,Juan Mata,Anthony Martial,Marcus Rashford",1,2,20,8,36,6.19,1,4,12,50.55,9,1,14,88.89,4,18,4,1,3,43.75,"Ben Foster,Craig Dawson,Jonas Olsson,Gareth McAuley,James Chester,Stéphane Sessegnon,Claudio Yacob,Darren Fletcher,Craig Gardner,Salomón Rondón,Saido Berahino",59,6,7,36,3,4,66.67,2,442,10,6,Mike Dean,1,47.34,18,0,Louis van Gaal,17,14,0,64.29,1,12,7,79.81,Manchester United,19,1,7,1,4141,0,6,6,9,62.91,3,5,West Bromwich Albion,Tony Pulis,7,2,5,6.21,1,33,1,0,6,5,49.45,The Hawthorns,24,21,58.81,06-03-16,35,6.43,16,60.71,52.66,7,EPL
1319,1319,12,3,15,74.76,6.56,47.37,8,"Joe Hart,Bacary Sagna,Nicolás Otamendi,Vincent Kompany,Gaël Clichy,Jesús Navas,Fernandinho,Fernando,David Silva,Sergio Agüero,Wilfried Bony",3,8,16.67,15,55,6.21,3,7,7,58.35,4,3,11,90,3,30,1,3,2,33.33,"John Ruddy,Russell Martin,Timm Klose,Ryan Bennett,Martin Olsson,Jonny Howson,Gary O'Neil,Nathan Redmond,Wes Hoolahan,Matthew Jarvis,Patrick Bamford",68.86,3,4,55,0,9,75,5,4411,5,4,Jonathan Moss,1,37.18,30,0,Manuel Pellegrini,14,11,0,41.67,0,10,3,86.36,Manchester City,15,1,3,0,442,1,3,4,5,55.69,8,8,Norwich,Alex Neil,10,0,6,6.31,2,38,1,0,2,2,41.65,Carrow Road,23,13,51.36,12-03-16,24,6.39,9,72.22,62.82,15,EPL
1320,1320,7,6,20,60.91,6.68,90,0,"Fraser Forster,Cuco Martina,Virgil van Dijk,Ryan Bertrand,Matt Targett,Steven Davis,Jordy Clasie,Oriol Romeu,Dusan Tadic,Shane Long,Graziano Pellè",0,5,50,13,46,6.03,4,2,7,44.22,10,4,9,76.39,1,18,4,2,0,50,"Jack Butland,Geoff Cameron,Philipp Wollscheid,Ryan Shawcross,Erik Pieters,Giannelli Imbula,Glenn Whelan,Xherdan Shaqiri,Ibrahim Afellay,Marko Arnautovic,Mame Biram Diouf",60.36,0,8,46,1,9,100,4,4231,8,7,Lee Mason,5,57.4,18,2,Ronald Koeman,10,9,0,0,1,17,12,66.67,Southampton,10,1,12,0,4231,1,0,5,13,71.97,6,4,Stoke City,Mark Hughes,12,2,9,6.47,0,30,5,2,4,0,55.78,Britannia Stadium,10,10,68.77,12-03-16,32,6.26,22,72.92,42.6,11,EPL
1321,1321,15,6,8,66.24,6.42,50.93,9,"Lukasz Fabianski,Angel Rangel,Federico Fernández,Ashley Williams,Neil Taylor,Leroy Fer,Jack Cork,Modou Barrow,Gylfi Sigurdsson,Wayne Routledge,Alberto Paloschi",0,6,29.17,12,28,6.3,4,2,10,54.49,9,1,12,79.76,5,17,2,2,2,29.17,"Artur Boruc,Adam Smith,Simon Francis,Steve Cook,Charlie Daniels,Matt Ritchie,Andrew Surman,Dan Gosling,Max Gradel,Joshua King,Benik Afobe",71.51,5,4,28,0,9,65.38,4,4411,10,6,Roger East,5,46.85,17,1,Francesco Guidolin,20,12,1,55.56,3,20,9,79.44,Swansea City,9,1,9,1,4231,0,5,7,12,58.02,7,3,AFC Bournemouth,Eddie Howe,11,4,16,6.24,1,31,5,2,4,1,45.51,Vitality Stadium,23,25,54.5,12-03-16,38,6.53,29,64.49,53.15,13,EPL
1322,1322,16,3,18,73.2,6.76,61.54,8,"Hugo Lloris,Kyle Walker,Kevin Wimmer,Toby Alderweireld,Danny Rose,Mousa Dembélé,Eric Dier,Erik Lamela,Christian Eriksen,Dele Alli,Harry Kane",2,12,71.43,6,22,6.26,8,5,10,55.34,7,6,8,55,5,17,4,3,3,40,"Brad Guzan,Alan Hutton,Jores Okore,Joleon Lescott,Aly Cissokho,Idrissa Gueye,Ashley Westwood,Carles Gil,Jordan Veretout,Jordan Ayew,Rudy Gestede",72.5,5,4,22,1,15,71.43,10,433,5,8,Anthony Taylor,6,40.89,17,1,Mauricio Pochettino,14,8,0,62.5,0,13,11,71.15,Tottenham Hotspur,7,2,11,1,4231,2,5,3,12,61.2,4,8,Aston Villa,Rémi Garde,6,2,9,6.3,1,31,6,2,2,3,44.66,Villa Park,13,29,57.02,13-03-16,32,6.42,25,75.93,59.11,19,EPL
1306,1306,11,5,13,68.61,6.32,66.67,5,"Robert Elliot,Daryl Janmaat,Steven Taylor,Jamaal Lascelles,Jack Colback,Vurnon Anita,Jonjo Shelvey,Ayoze Pérez,Georginio Wijnaldum,Moussa Sissoko,Aleksandar Mitrovic",2,7,30,4,49,6.32,2,5,11,46.8,9,1,14,85,8,23,6,1,3,30.77,"Kasper Schmeichel,Danny Simpson,Robert Huth,Wes Morgan,Christian Fuchs,Riyad Mahrez,N'Golo Kanté,Daniel Drinkwater,Marc Albrighton,Shinji Okazaki,Jamie Vardy",69.1,3,6,49,2,10,70,6,442,9,6,Craig Pawson,2,50.17,23,0,Rafael Benítez,16,14,1,60,1,12,6,84.78,Newcastle United,15,1,6,1,4231,1,3,3,10,69.83,2,4,Leicester City,Claudio Ranieri,9,1,6,6.14,0,35,2,0,5,0,53.2,King Power Stadium,22,24,68.99,14-03-16,32,6.58,17,59.52,49.83,12,EPL
1308,1308,30,5,13,65.18,6.88,63.77,20,"David Ospina,Héctor Bellerín,Gabriel Paulista,Laurent Koscielny,Nacho Monreal,Mohamed Elneny,Francis Coquelin,Alexis Sánchez,Mesut Özil,Alex Iwobi,Danny Welbeck",2,7,66.67,7,22,6.08,3,4,11,53.97,5,3,19,59.38,7,11,1,2,4,63.64,"Joel Robles,Seamus Coleman,Phil Jagielka,Ramiro Funes Mori,Leighton Baines,Muhamed Besic,James McCarthy,Aaron Lennon,Ross Barkley,Tom Cleverley,Romelu Lukaku",71.97,15,5,22,1,8,52.92,7,4231,15,10,Mark Clattenburg,5,55.47,11,2,Arsène Wenger,30,19,0,76.19,0,13,8,75,Arsenal,16,3,8,1,4231,1,15,5,8,69.03,2,5,Everton,Roberto Martinez,10,2,8,6.57,1,42,5,2,2,1,46.03,Goodison Park,29,17,65.4,19-03-16,29,6.18,13,58.07,44.53,11,EPL
1309,1309,15,6,12,61.51,6.62,45.45,9,"Adrián,Michail Antonio,Angelo Ogbonna,Winston Reid,Aaron Cresswell,Cheikhou Kouyaté,Enner Valencia,Manuel Lanzini,Mark Noble,Dimitri Payet,Diafra Sakho",2,6,50,13,41,6.17,6,4,10,44.31,14,2,5,58.57,10,18,6,5,4,46.21,"Thibaut Courtois,Branislav Ivanovic,Gary Cahill,John Terry,César Azpilicueta,John Obi Mikel,Cesc Fàbregas,Willian,Oscar,Kenedy,Loïc Remy",68.4,4,5,41,1,9,71.43,4,4231,10,6,Robert Madley,10,58.42,18,1,Slaven Bilic,18,5,1,44.44,2,22,15,62.13,West Ham United,7,2,15,2,4231,1,4,5,22,75.26,6,9,Chelsea,Guus Hiddink,14,5,17,6.42,1,23,10,2,5,1,55.69,Stamford Bridge,11,15,73.98,19-03-16,35,6.42,28,77.27,41.58,13,EPL
1310,1310,17,4,8,62.37,6.74,41.18,14,"Jack Butland,Phil Bardsley,Philipp Wollscheid,Geoff Cameron,Marc Muniesa,Giannelli Imbula,Glenn Whelan,Jonathan Walters,Ibrahim Afellay,Marko Arnautovic,Joselu",1,4,56.25,10,47,6.13,6,1,5,53.88,6,2,8,63.64,9,22,1,0,5,61.36,"Heurelho Gomes,Nyom,Miguel Britos,Craig Cathcart,Nathan Aké,Jurado,Mario Suárez,Valon Behrami,Etienne Capoue,Odion Ighalo,Troy Deeney",73.11,6,4,47,1,8,63.33,4,442,6,3,Craig Pawson,5,53.42,22,1,Mark Hughes,11,8,0,42.31,1,13,14,55.17,Stoke City,9,4,14,1,4231,2,6,9,9,61.26,6,2,Watford,Enrique Sánchez Flores,14,4,9,6.39,1,27,5,2,3,2,46.12,Vicarage Road,19,18,54.67,19-03-16,32,6.21,23,70.83,46.58,9,EPL
1311,1311,16,8,15,52.49,6.48,87.5,9,"John Ruddy,Russell Martin,Sebastien Bassong,Timm Klose,Martin Olsson,Robbie Brady,Gary O'Neil,Jonny Howson,Matthew Jarvis,Dieumerci Mbokani,Patrick Bamford",2,5,66.67,8,50,6.26,1,2,12,44.49,8,0,11,76.67,4,19,4,2,2,55.56,"Ben Foster,Craig Dawson,Jonas Olsson,Gareth McAuley,Jonny Evans,Claudio Yacob,Darren Fletcher,Stéphane Sessegnon,Saido Berahino,Craig Gardner,Salomón Rondón",58.74,7,11,50,3,6,65.91,4,4231,3,7,Anthony Taylor,5,52.4,19,0,Alex Neil,6,11,0,80,0,18,6,80.43,Norwich,16,2,6,0,442,2,7,4,10,53.36,2,3,West Bromwich Albion,Tony Pulis,13,0,7,6.2,2,28,5,1,7,4,55.51,The Hawthorns,13,24,61.71,19-03-16,26,6.37,10,69.32,47.6,7,EPL
1314,1314,15,6,6,58.21,6.51,47.08,12,"Brad Guzan,Alan Hutton,Ciaran Clark,Joleon Lescott,Aly Cissokho,Idrissa Gueye,Ashley Westwood,Carles Gil,Jordan Veretout,Jordan Ayew,Rudy Gestede",4,9,60,9,40,6.19,2,6,16,49.93,7,1,14,85.9,4,17,3,2,4,63.64,"Lukasz Fabianski,Angel Rangel,Federico Fernández,Ashley Williams,Stephen Kingsley,Jack Cork,Ki Sung-yueng,Modou Barrow,Leroy Fer,Gylfi Sigurdsson,Bafétimbi Gomis",55.54,6,13,40,2,7,65.28,5,4231,18,3,Mike Dean,3,50.69,17,0,Rémi Garde,32,14,0,46.3,1,18,7,80.25,Aston Villa,23,0,7,0,4231,0,6,2,10,74.23,2,6,Swansea City,Francesco Guidolin,10,1,5,6.34,1,33,3,0,4,3,50.07,Liberty Stadium,27,25,69.09,19-03-16,34,6.48,11,62.33,49.31,12,EPL
1318,1318,12,6,6,52.86,6.74,55.88,9,"Kasper Schmeichel,Danny Simpson,Robert Huth,Wes Morgan,Christian Fuchs,Riyad Mahrez,N'Golo Kanté,Daniel Drinkwater,Marc Albrighton,Shinji Okazaki,Jamie Vardy",0,3,69.23,9,53,6.27,3,2,10,50.03,12,3,13,55,10,31,2,2,1,64,"Wayne Hennessey,Joel Ward,Damien Delaney,Scott Dann,Pape Souaré,Wilfried Zaha,Mile Jedinak,Yohan Cabaye,Joe Ledley,Yannick Bolasie,Emmanuel Adebayor",52.85,6,8,53,2,7,56.25,3,442,12,3,Mike Jones,10,57.29,31,1,Claudio Ranieri,21,13,0,66.67,0,23,18,58.33,Leicester City,16,0,18,2,442,0,6,5,13,69.49,7,7,Crystal Palace,Alan Pardew,13,4,15,6.35,0,28,10,1,6,0,49.97,Selhurst Park,22,19,65.15,19-03-16,46,6.41,30,57.94,42.71,8,EPL
1312,1312,15,6,9,68.37,6.69,67.5,11,"Simon Mignolet,Jon Flanagan,Dejan Lovren,Mamadou Sakho,Nathaniel Clyne,Adam Lallana,Emre Can,Joe Allen,Philippe Coutinho,Divock Origi,Daniel Sturridge",5,12,100,10,34,6.14,8,6,10,49.73,13,6,14,60,3,15,5,4,2,70.83,"Fraser Forster,Cuco Martina,Virgil van Dijk,Jose Fonte,Ryan Bertrand,Steven Davis,Jordy Clasie,Oriol Romeu,Dusan Tadic,Shane Long,Graziano Pellè",77.41,6,6,34,2,12,53.85,8,442,5,4,Roger East,4,48.83,15,2,Jürgen Klopp,12,14,0,66.67,3,10,9,55.26,Liverpool,7,2,9,0,442,1,6,8,16,71.2,3,5,Southampton,Ronald Koeman,13,5,4,6.49,3,32,4,2,5,3,50.27,St. Mary's Stadium,23,22,74.88,20-03-16,20,6.39,13,53.45,51.17,17,EPL
1313,1313,18,6,13,57.39,6.58,47.37,11,"Vito Mannone,DeAndre Yedlin,Lamine Koné,Younes Kaboul,Patrick van Aanholt,Jan Kirchhoff,Fabio Borini,Yann M'Vila,Jack Rodwell,Wahbi Khazri,Jermain Defoe",1,10,43.75,14,40,6.25,4,3,4,48.91,13,3,11,77.27,2,18,2,3,0,58.33,"Robert Elliot,Daryl Janmaat,Chancel Mbemba,Jamaal Lascelles,Jack Colback,Georginio Wijnaldum,Jonjo Shelvey,Andros Townsend,Ayoze Pérez,Moussa Sissoko,Aleksandar Mitrovic",63.98,6,7,40,0,10,64.29,8,4231,5,7,Martin Atkinson,5,55.63,18,1,Sam Allardyce,6,11,0,55,1,17,15,65.48,Sunderland,15,1,15,1,4141,0,6,5,17,70.19,9,5,Newcastle United,Rafael Benítez,7,8,10,6.27,0,35,5,1,3,1,51.09,St. James' Park,22,9,73.51,20-03-16,40,6.44,25,68.52,44.37,14,EPL
1315,1315,14,8,8,67.74,6.08,61.84,9,"Artur Boruc,Adam Smith,Simon Francis,Steve Cook,Charlie Daniels,Matt Ritchie,Harry Arter,Andrew Surman,Max Gradel,Joshua King,Benik Afobe",0,1,50,11,25,6.58,0,0,7,36.75,13,0,20,88.89,4,14,1,1,4,66.67,"Hugo Lloris,Kyle Walker,Kevin Wimmer,Toby Alderweireld,Danny Rose,Mousa Dembélé,Eric Dier,Erik Lamela,Dele Alli,Christian Eriksen,Harry Kane",56.69,5,11,25,1,2,66.67,1,4231,8,5,Neil Swarbrick,2,57.8,14,0,Eddie Howe,17,20,2,66.67,3,15,6,75.76,AFC Bournemouth,16,5,6,4,442,3,5,3,17,80.21,5,5,Tottenham Hotspur,Mauricio Pochettino,6,8,4,5.94,2,40,2,0,7,3,63.25,White Hart Lane,32,15,81.11,20-03-16,26,6.88,10,56.48,42.2,2,EPL
1316,1316,15,9,8,63.86,6.61,47.62,11,"David de Gea,Matteo Darmian,Daley Blind,Chris Smalling,Marcos Rojo,Michael Carrick,Juan Mata,Morgan Schneiderlin,Jesse Lingard,Anthony Martial,Marcus Rashford",0,2,75,9,34,6.21,4,1,13,51.76,22,2,14,54.17,11,21,7,2,5,63.46,"Joe Hart,Bacary Sagna,Martín Demichelis,Eliaquim Mangala,Gaël Clichy,Fernandinho,Yaya Touré,Jesús Navas,David Silva,Raheem Sterling,Sergio Agüero",67.25,6,5,34,1,5,60.71,2,4231,9,4,Michael Oliver,7,51.68,21,1,Louis van Gaal,17,14,0,55,0,14,20,54.9,Manchester United,14,1,20,2,4141,1,6,9,26,69.34,5,5,Manchester City,Manuel Pellegrini,12,3,9,6.38,2,35,7,1,7,2,48.24,Etihad Stadium,27,24,62.5,20-03-16,46,6.48,32,64.88,48.32,5,EPL
1488,1488,19,10,16,77.28,6.73,50,10,"Thibaut Courtois,César Azpilicueta,Branislav Ivanovic,Matt Miazga,Baba Rahman,John Obi Mikel,Cesc Fàbregas,Pedro,Ruben Loftus-Cheek,Kenedy,Loïc Remy",0,4,78.57,12,30,6.18,8,0,3,54.88,11,2,10,56.06,7,23,5,2,2,63.33,"Brad Guzan,Alan Hutton,Joleon Lescott,Micah Richards,Aly Cissokho,Carlos Sánchez,Idrissa Gueye,Ashley Westwood,Carles Gil,Rudy Gestede,Jordan Ayew",75.9,8,6,30,3,6,67.86,2,433,9,9,Neil Swarbrick,7,45.82,23,2,Guus Hiddink,12,10,0,71.43,0,15,12,65.67,Chelsea,14,3,12,3,4231,2,8,4,15,68.89,5,2,Aston Villa,Eric Black,8,4,9,6.28,0,33,7,4,7,0,45.12,Villa Park,17,19,70.31,02-04-16,33,6.13,19,75,54.18,11,EPL
1489,1489,16,6,12,73.61,7.01,72.22,10,"Willy Caballero,Pablo Zabaleta,Nicolás Otamendi,Eliaquim Mangala,Gaël Clichy,Fernando,Fernandinho,Jesús Navas,Kevin De Bruyne,David Silva,Sergio Agüero",0,11,46.3,9,18,5.8,7,0,6,54.78,7,4,13,65.28,4,11,4,3,1,31.94,"Artur Boruc,Adam Smith,Steve Cook,Simon Francis,Charlie Daniels,Matt Ritchie,Andrew Surman,Eunan O'Kane,Max Gradel,Joshua King,Lewis Grabban",75.84,6,3,18,2,13,64.29,9,442,10,6,Robert Madley,6,49.69,11,3,Manuel Pellegrini,17,13,0,60,0,15,12,73.21,Manchester City,5,4,12,1,4231,1,6,4,11,75.23,4,4,AFC Bournemouth,Eddie Howe,8,2,12,6.75,0,30,6,4,5,2,45.22,Vitality Stadium,18,16,74.14,02-04-16,39,5.95,34,55.56,50.31,15,EPL
